actor_ID,gender,emotion,emotional_intensity,statement,mfcc_profile,mean_centroid,std_centroid,mean_bandwidth,std_bandwidth
05,male,sad,normal,kids,"[0.18651974201202393, 0.8939730525016785, 0.838603138923645, 0.8446431159973145, 0.8332818150520325, 0.8377302289009094, 0.8228141665458679, 0.8331106901168823, 0.8220410346984863, 0.8246518969535828, 0.8269370794296265, 0.8312448263168335, 0.8273037075996399, 0.8295799493789673, 0.8235687017440796, 0.8278735280036926, 0.8243862390518188, 0.8290681838989258, 0.8261770009994507, 0.8248550295829773]",1942.5603043910353,1093.1042950779797,3232.215111426662,535.7621912161306
05,male,sad,strong,dogs,"[0.16871754825115204, 0.8777418732643127, 0.8231222033500671, 0.8291621804237366, 0.8204059600830078, 0.8235164284706116, 0.8092020750045776, 0.8173810839653015, 0.8084776997566223, 0.8143249750137329, 0.8109617233276367, 0.8139399290084839, 0.8126010298728943, 0.8137874007225037, 0.8098913431167603, 0.8136749863624573, 0.8127329349517822, 0.814164936542511, 0.8143631815910339, 0.8122251629829407]",1926.8807904667249,1409.235106220411,3001.637589460372,667.3458177038506
05,male,sad,strong,dogs,"[0.14655821025371552, 0.8840252757072449, 0.8229498863220215, 0.8312578201293945, 0.8282461166381836, 0.8297902345657349, 0.815380871295929, 0.8189574480056763, 0.8115643262863159, 0.8186003565788269, 0.8146071434020996, 0.8176623582839966, 0.8182423710823059, 0.8162615299224854, 0.8148078918457031, 0.8163368105888367, 0.8162940144538879, 0.8169234991073608, 0.817351758480072, 0.817683219909668]",1461.5600666070313,306.8841099839906,2712.029245121107,395.9216529962676
05,male,sad,strong,dogs,"[0.11264622211456299, 0.8525939583778381, 0.79817795753479, 0.8094450235366821, 0.8024066090583801, 0.8018738627433777, 0.7912532687187195, 0.7962920069694519, 0.7893911600112915, 0.7931684851646423, 0.7927318215370178, 0.7935325503349304, 0.7956485748291016, 0.7930364012718201, 0.7910308837890625, 0.7931891083717346, 0.7935541868209839, 0.795477032661438, 0.7972068786621094, 0.793581485748291]",2522.3673505673296,1923.7333079604662,2952.458913485385,818.0463313084819
05,male,sad,strong,dogs,"[0.11372064054012299, 0.8593009114265442, 0.7974048256874084, 0.8050757646560669, 0.8015588521957397, 0.8038370013237, 0.7920327186584473, 0.7952468991279602, 0.7909001708030701, 0.791181743144989, 0.7908918857574463, 0.794022798538208, 0.7962324619293213, 0.7934820652008057, 0.7910364866256714, 0.7924589514732361, 0.793062686920166, 0.7941330075263977, 0.7971919178962708, 0.7923989295959473]",1569.012668888895,550.0121715498979,2652.279418717253,581.743896129531
05,male,angry,normal,kids,"[0.18429534137248993, 0.8506606817245483, 0.764453113079071, 0.7758068442344666, 0.7770208716392517, 0.782720148563385, 0.7574559450149536, 0.7719951272010803, 0.7704994082450867, 0.7698823809623718, 0.7665441632270813, 0.7701114416122437, 0.7746495008468628, 0.7720245718955994, 0.7683823704719543, 0.775173008441925, 0.7691842317581177, 0.7706024050712585, 0.7738918662071228, 0.770733118057251]",2879.6750855139458,1929.6689791285255,3165.731167152168,883.0234781634816
05,male,angry,normal,kids,"[0.19085939228534698, 0.8565305471420288, 0.7799168825149536, 0.7969343662261963, 0.7915648221969604, 0.7956946492195129, 0.771113395690918, 0.7854047417640686, 0.7830628156661987, 0.7858873605728149, 0.7803452610969543, 0.7835577726364136, 0.7861235737800598, 0.7848058342933655, 0.7821558713912964, 0.7867189645767212, 0.7838008403778076, 0.783900260925293, 0.7849457859992981, 0.7831487655639648]",3035.7054621990237,2007.8192329712244,3336.304124551255,824.4136636301249
05,male,angry,normal,kids,"[0.16799162328243256, 0.8765524625778198, 0.8034228086471558, 0.8047136664390564, 0.795632541179657, 0.8059610724449158, 0.7805662751197815, 0.7982900142669678, 0.7871402502059937, 0.7890259027481079, 0.7890304327011108, 0.7947149276733398, 0.7950660586357117, 0.7928540706634521, 0.7949807643890381, 0.7936033010482788, 0.7896570563316345, 0.79115891456604, 0.7942696809768677, 0.7882348895072937]",2706.748408967855,2019.731125683851,3218.876436361219,620.2856681425096
05,male,angry,normal,kids,"[0.1904861479997635, 0.87367182970047, 0.7934093475341797, 0.805037796497345, 0.796791136264801, 0.8015339374542236, 0.7784936428070068, 0.7978875637054443, 0.787473738193512, 0.7880061268806458, 0.78896564245224, 0.7911580204963684, 0.7927630543708801, 0.7944658994674683, 0.7893770933151245, 0.7921077013015747, 0.7921147346496582, 0.7906076312065125, 0.791519820690155, 0.7880195379257202]",2875.922932309305,2116.661524592037,3118.371086699819,633.9273978535804
05,male,angry,strong,dogs,"[0.20187054574489594, 0.8177957534790039, 0.7267130613327026, 0.7495478987693787, 0.7460195422172546, 0.7550589442253113, 0.7320140600204468, 0.7411669492721558, 0.741557240486145, 0.7477687001228333, 0.7356917858123779, 0.7467516660690308, 0.7496141791343689, 0.7460968494415283, 0.743765652179718, 0.7485281229019165, 0.7448236346244812, 0.7434788942337036, 0.7441557049751282, 0.746180534362793]",3498.5724314420504,2045.868219903639,3514.5686253199333,815.4338533315363
05,male,angry,strong,dogs,"[0.22447051107883453, 0.8305671215057373, 0.7517811059951782, 0.77165687084198, 0.763372540473938, 0.7715869545936584, 0.7489141225814819, 0.761969804763794, 0.7563144564628601, 0.7646763920783997, 0.7547763586044312, 0.7617686986923218, 0.7654242515563965, 0.7624942660331726, 0.7602956295013428, 0.7654049396514893, 0.760823130607605, 0.7609157562255859, 0.763097882270813, 0.7647470235824585]",3648.588803870762,2166.42351940966,3755.0075548479185,783.4777411159781
05,male,angry,strong,dogs,"[0.196331188082695, 0.8023436069488525, 0.7234197854995728, 0.7413415312767029, 0.729529619216919, 0.7481237053871155, 0.7212668061256409, 0.727469801902771, 0.7308139801025391, 0.7370810508728027, 0.7236650586128235, 0.7334250807762146, 0.744677722454071, 0.739093542098999, 0.7337478399276733, 0.7366269826889038, 0.7356318831443787, 0.7356576323509216, 0.7331299781799316, 0.7351328730583191]",3744.8860186157,2315.1880808483343,3641.573180758409,678.00718322401
05,male,angry,strong,dogs,"[0.21228188276290894, 0.8054337501525879, 0.7196210026741028, 0.7395941019058228, 0.7289084792137146, 0.7474933862686157, 0.7212344408035278, 0.7312993407249451, 0.7330535054206848, 0.7398262023925781, 0.7205581068992615, 0.7323727011680603, 0.7460775971412659, 0.7379260063171387, 0.7355050444602966, 0.7382988333702087, 0.7382313013076782, 0.7378652095794678, 0.7317899465560913, 0.7374622225761414]",3732.6257872232295,2261.7136200093314,3517.349377706796,659.8698300100178
05,male,fearful,normal,kids,"[0.14465832710266113, 0.8645982146263123, 0.8025944232940674, 0.8140422105789185, 0.803396999835968, 0.8094850182533264, 0.7930381298065186, 0.8022903203964233, 0.7976570725440979, 0.8024260401725769, 0.8001846075057983, 0.8007500767707825, 0.8006566166877747, 0.8019461035728455, 0.7987989187240601, 0.799920380115509, 0.8002272248268127, 0.8019551038742065, 0.7999122738838196, 0.8009679317474365]",2701.2877964666573,1585.826631730777,3460.4694839624217,757.1753959716367
05,male,fearful,normal,kids,"[0.1329662799835205, 0.8515146970748901, 0.7942162752151489, 0.8037438988685608, 0.7962526679039001, 0.8013238906860352, 0.7843143343925476, 0.7933121919631958, 0.7872307300567627, 0.7903746366500854, 0.7893767952919006, 0.7911379337310791, 0.7908759117126465, 0.791911244392395, 0.7888864278793335, 0.7897914052009583, 0.7895283699035645, 0.7912716269493103, 0.7909047603607178, 0.7894365787506104]",2868.249368235203,1970.605798222073,3461.6088590360914,876.0975086366727
05,male,fearful,normal,kids,"[0.1419169008731842, 0.8647734522819519, 0.8056777715682983, 0.8150287866592407, 0.8070042729377747, 0.8102738857269287, 0.7969010472297668, 0.8035569787025452, 0.7980416417121887, 0.7999516725540161, 0.7998560667037964, 0.8034342527389526, 0.8014359474182129, 0.8029336929321289, 0.7986114025115967, 0.8005794882774353, 0.7989336848258972, 0.8033300042152405, 0.8030125498771667, 0.7994117736816406]",2538.840965915144,1940.8197311677404,3108.0492793436733,763.4125798151949
05,male,fearful,normal,kids,"[0.13711349666118622, 0.8516701459884644, 0.7898057699203491, 0.7962915301322937, 0.7917373180389404, 0.793804407119751, 0.7780753970146179, 0.7876560688018799, 0.7820807695388794, 0.78549724817276, 0.782558023929596, 0.7860878109931946, 0.7861602306365967, 0.7869714498519897, 0.7841101884841919, 0.7864659428596497, 0.7845017910003662, 0.786333441734314, 0.787642776966095, 0.785118579864502]",2857.8959805406594,2053.9550618398443,3267.9486484599,904.5777332604134
05,male,fearful,strong,dogs,"[0.19210165739059448, 0.8432632684707642, 0.767899215221405, 0.7836918234825134, 0.777565062046051, 0.7886611819267273, 0.7714454531669617, 0.7779082655906677, 0.770720362663269, 0.7804677486419678, 0.7744858264923096, 0.7783933877944946, 0.7826011776924133, 0.7827914357185364, 0.7765759825706482, 0.7827953100204468, 0.7794780135154724, 0.7817856669425964, 0.7823877930641174, 0.7821411490440369]",3525.759101098034,1946.1527789199954,3787.819011402359,832.854051165923
05,male,fearful,strong,dogs,"[0.23360805213451385, 0.8511945009231567, 0.7530169486999512, 0.7771061658859253, 0.770269513130188, 0.7793328166007996, 0.7617841362953186, 0.7680788636207581, 0.7570744752883911, 0.7693606019020081, 0.763560950756073, 0.7696072459220886, 0.7760028839111328, 0.7721221446990967, 0.7658229470252991, 0.7748776078224182, 0.7704659104347229, 0.7704121470451355, 0.7735841274261475, 0.7727768421173096]",3525.9072026277886,2144.496292996824,3587.6802876856564,959.5174278846193
05,male,fearful,strong,dogs,"[0.17366251349449158, 0.8430036902427673, 0.7734933495521545, 0.7931310534477234, 0.7840940356254578, 0.7933022379875183, 0.7727901339530945, 0.7822306156158447, 0.7781065702438354, 0.7813621163368225, 0.771909236907959, 0.7796860337257385, 0.7863394618034363, 0.7823349237442017, 0.7784876823425293, 0.7829493880271912, 0.7819608449935913, 0.7803511619567871, 0.7821215391159058, 0.7825092673301697]",3281.3607286246884,1973.6334159835822,3475.3240468646563,593.354132603832
05,male,fearful,strong,dogs,"[0.20011116564273834, 0.8746036291122437, 0.7855390310287476, 0.8055130839347839, 0.7960304021835327, 0.8069502711296082, 0.7887174487113953, 0.7965491414070129, 0.7852299213409424, 0.7965595126152039, 0.7888833284378052, 0.7916338443756104, 0.8008623719215393, 0.7974060773849487, 0.7909799218177795, 0.7985705137252808, 0.7964680194854736, 0.795767068862915, 0.7958196401596069, 0.7949565052986145]",3118.5550604481596,1767.4406831394808,3588.7162867743286,754.421061407653
05,male,disgust,normal,kids,"[0.13737370073795319, 0.8683608174324036, 0.812981903553009, 0.8272514343261719, 0.8138936758041382, 0.8167612552642822, 0.8045294284820557, 0.813042938709259, 0.8071184754371643, 0.808966338634491, 0.8103066682815552, 0.8101323843002319, 0.8137314915657043, 0.8109082579612732, 0.8080404996871948, 0.8100466728210449, 0.8089455962181091, 0.8119369745254517, 0.8087920546531677, 0.8078120350837708]",3878.1972320261407,2259.5184939148194,3594.831209294027,683.0030746159349
05,male,disgust,strong,dogs,"[0.16398198902606964, 0.8865353465080261, 0.827212393283844, 0.8378163576126099, 0.8262423872947693, 0.82570880651474, 0.8106611967086792, 0.8265420198440552, 0.8142833113670349, 0.8227096199989319, 0.818827748298645, 0.8196420669555664, 0.8221474885940552, 0.8242707848548889, 0.8194054365158081, 0.8194577693939209, 0.82306307554245, 0.8255425095558167, 0.8191317915916443, 0.8195214867591858]",3359.955131408676,1958.4532875092332,3920.515623086906,716.4363076345533
05,male,disgust,strong,dogs,"[0.16302913427352905, 0.851803183555603, 0.7899091243743896, 0.802438497543335, 0.7922886610031128, 0.7917618155479431, 0.7766922116279602, 0.7891978621482849, 0.7834699153900146, 0.787249743938446, 0.7850184440612793, 0.7851126194000244, 0.7859697937965393, 0.790061354637146, 0.7858576774597168, 0.7864704132080078, 0.7886582612991333, 0.7897038459777832, 0.786020815372467, 0.7867773175239563]",3447.5760536721295,2334.181791514401,3606.315641669809,904.2154679209189
05,male,disgust,strong,dogs,"[0.1614031195640564, 0.857069194316864, 0.7938092947006226, 0.8031437993049622, 0.7866151928901672, 0.79569011926651, 0.7790758609771729, 0.7878289222717285, 0.7785773873329163, 0.7844088077545166, 0.785243809223175, 0.7858115434646606, 0.7870568037033081, 0.7890809178352356, 0.7881282567977905, 0.7898839116096497, 0.7878925204277039, 0.7890762686729431, 0.7886346578598022, 0.7881519198417664]",3235.65198499812,2571.6711448741403,3342.5718384090646,672.2905054928661
05,male,disgust,strong,dogs,"[0.20602025091648102, 0.8841176629066467, 0.8006798028945923, 0.8151606321334839, 0.7920644879341125, 0.7977652549743652, 0.7832315564155579, 0.7968618273735046, 0.7902615070343018, 0.7937487959861755, 0.7934264540672302, 0.7918707132339478, 0.7920575737953186, 0.7975385785102844, 0.7953012585639954, 0.7938775420188904, 0.7920323014259338, 0.7971539497375488, 0.7939029335975647, 0.7919069528579712]",2985.066996403057,2094.1812723643143,3187.4431925880913,684.9315931173807
05,male,surprised,normal,kids,"[0.14550229907035828, 0.8390464782714844, 0.7765535116195679, 0.7874037027359009, 0.7771463394165039, 0.782574474811554, 0.7676073312759399, 0.7754818797111511, 0.7709628343582153, 0.7734524011611938, 0.7714076042175293, 0.7725001573562622, 0.7747771739959717, 0.7732521295547485, 0.7709678411483765, 0.7753849625587463, 0.7726747393608093, 0.7742779850959778, 0.7734968066215515, 0.7722587585449219]",2923.773531421741,2162.7854829031703,3219.4265048043344,953.6068945934657
05,male,surprised,normal,kids,"[0.1494481861591339, 0.8377325534820557, 0.7669165134429932, 0.7773037552833557, 0.77102130651474, 0.7750847935676575, 0.7566081285476685, 0.7688712477684021, 0.7648999691009521, 0.7654836177825928, 0.7632108926773071, 0.7650898098945618, 0.7678396701812744, 0.7660499811172485, 0.7651318907737732, 0.7692137360572815, 0.7656149864196777, 0.7674945592880249, 0.7681141495704651, 0.766481876373291]",2794.003027188623,2132.4460181660193,3040.3815813297133,992.7511238775046
05,male,surprised,normal,kids,"[0.1379629224538803, 0.8445990085601807, 0.778424084186554, 0.7853384017944336, 0.7852941155433655, 0.7876970171928406, 0.7697005867958069, 0.7837095856666565, 0.777498185634613, 0.7756112813949585, 0.7758885622024536, 0.7805252075195312, 0.7792775630950928, 0.779596745967865, 0.7796631455421448, 0.7818505764007568, 0.7783052325248718, 0.7810359001159668, 0.7817691564559937, 0.7784045338630676]",2742.313106962823,2079.513434761411,2947.3160383467257,1014.4382824384755
05,male,surprised,normal,kids,"[0.14367109537124634, 0.8526803255081177, 0.7883284687995911, 0.7963879108428955, 0.7881451845169067, 0.7919908761978149, 0.7768306732177734, 0.7853285074234009, 0.7768861055374146, 0.7789624333381653, 0.7786756753921509, 0.781546950340271, 0.7827770113945007, 0.7806406021118164, 0.779278576374054, 0.7817649841308594, 0.7803171873092651, 0.7836002111434937, 0.7821155786514282, 0.7800971269607544]",2728.9346455805116,2306.0862455192164,2950.5928468107404,796.3424788121638
05,male,surprised,strong,dogs,"[0.18093395233154297, 0.8660323619842529, 0.811945915222168, 0.8308883309364319, 0.8090323805809021, 0.8178738951683044, 0.802922785282135, 0.8155823349952698, 0.8031633496284485, 0.8101166486740112, 0.806073784828186, 0.8085933923721313, 0.8115623593330383, 0.8110130429267883, 0.8041811585426331, 0.8101690411567688, 0.8084742426872253, 0.810137927532196, 0.8073974847793579, 0.8089239001274109]",3754.5433710427487,1996.664164293743,4019.5828740920974,616.0381691583357
05,male,surprised,strong,dogs,"[0.18664126098155975, 0.8660542964935303, 0.8005328178405762, 0.8133025765419006, 0.7946963310241699, 0.8036916255950928, 0.7890862822532654, 0.8019012808799744, 0.7930778861045837, 0.7997421026229858, 0.790713369846344, 0.7972970604896545, 0.8007868528366089, 0.7986747026443481, 0.7925594449043274, 0.7998015880584717, 0.7971999049186707, 0.798645555973053, 0.7955758571624756, 0.7967684268951416]",3244.563976565048,1900.9277065252825,3785.6953233561,696.6927979416249
05,male,surprised,strong,dogs,"[0.15503951907157898, 0.8581802845001221, 0.793576180934906, 0.8059054613113403, 0.7940225005149841, 0.8012518882751465, 0.786525547504425, 0.7966430187225342, 0.7883076667785645, 0.7924853563308716, 0.7881665825843811, 0.7939717173576355, 0.7987082004547119, 0.7946494817733765, 0.7913886308670044, 0.7961707711219788, 0.7931188941001892, 0.7951482534408569, 0.79371178150177, 0.7920178174972534]",3153.1926060787923,2223.27330343123,3310.02149062639,706.5109528326228
05,male,surprised,strong,dogs,"[0.16462205350399017, 0.8597841262817383, 0.7970904111862183, 0.8050369620323181, 0.7920522689819336, 0.8003891110420227, 0.7831432819366455, 0.7969045042991638, 0.7865500450134277, 0.7899438142776489, 0.7846038341522217, 0.7898533344268799, 0.7928308844566345, 0.7909451723098755, 0.7863351106643677, 0.7919878959655762, 0.7901554107666016, 0.7925973534584045, 0.7908381223678589, 0.7897117733955383]",2895.87381637526,2145.048943594485,3246.101432901093,628.5145960714827
06,female,neutral,normal,kids,"[0.14974766969680786, 0.8741534352302551, 0.7995116710662842, 0.815942645072937, 0.8150185942649841, 0.8175806403160095, 0.8017034530639648, 0.8102774024009705, 0.8055659532546997, 0.8067085146903992, 0.8107287287712097, 0.8115224838256836, 0.8092731237411499, 0.8092833757400513, 0.8089524507522583, 0.8078122735023499, 0.8085260987281799, 0.80863356590271, 0.8083463907241821, 0.810509443283081]",2252.5469241279025,1636.8458091643517,2795.167900354301,581.310671240042
06,female,neutral,normal,kids,"[0.16279146075248718, 0.877326488494873, 0.7936155796051025, 0.8155608773231506, 0.8139886856079102, 0.8139100670814514, 0.7956771850585938, 0.8062984347343445, 0.8015045523643494, 0.8044028878211975, 0.809440553188324, 0.8089943528175354, 0.8061180710792542, 0.8076922297477722, 0.8060677647590637, 0.8053670525550842, 0.8068538308143616, 0.8055592179298401, 0.8050664067268372, 0.8064221739768982]",2416.5732982509894,1780.1237310521128,2899.6383051752528,646.4650881743128
06,female,neutral,normal,kids,"[0.1531704217195511, 0.8780355453491211, 0.8024901747703552, 0.8214557766914368, 0.8143709301948547, 0.8193113803863525, 0.802521288394928, 0.8098890781402588, 0.8052093386650085, 0.8075539469718933, 0.8121654987335205, 0.8125543594360352, 0.8099328279495239, 0.8098316788673401, 0.8124629259109497, 0.8085018992424011, 0.8095633387565613, 0.8103874325752258, 0.8087834715843201, 0.8116903901100159]",2817.045086848513,2224.5914649705333,2826.323793357677,706.5528045723808
06,female,neutral,normal,kids,"[0.15058459341526031, 0.8741171360015869, 0.795546293258667, 0.8135457038879395, 0.8085114359855652, 0.8127763867378235, 0.7958691120147705, 0.803541362285614, 0.7987902760505676, 0.8012524843215942, 0.8060181140899658, 0.8060075640678406, 0.8023964762687683, 0.8035597801208496, 0.8052669763565063, 0.8023525476455688, 0.8039932250976562, 0.8042340278625488, 0.8027028441429138, 0.8054152131080627]",2535.794984654822,1993.9102352949808,2708.752013528684,661.2813878863556
06,female,calm,normal,kids,"[0.16100427508354187, 0.9194209575653076, 0.8511607646942139, 0.870270848274231, 0.8590957522392273, 0.8680449724197388, 0.8466537594795227, 0.8495049476623535, 0.8476255536079407, 0.8541201949119568, 0.8570957183837891, 0.8554908633232117, 0.8534248471260071, 0.8524363040924072, 0.8516830801963806, 0.8546385765075684, 0.854727029800415, 0.8545450568199158, 0.8550117611885071, 0.853446900844574]",3421.8130914913413,2205.560847202573,3662.734118727745,311.4039684263142
06,female,calm,normal,kids,"[0.17236006259918213, 0.9206840395927429, 0.8451959490776062, 0.8632518649101257, 0.8526439070701599, 0.8634462356567383, 0.840365469455719, 0.8433539867401123, 0.8386603593826294, 0.8464314341545105, 0.8529250025749207, 0.8501989245414734, 0.8479493856430054, 0.8455068469047546, 0.8463086485862732, 0.8495895266532898, 0.8484317660331726, 0.849174439907074, 0.8479952216148376, 0.8474529981613159]",2770.9871908750733,1757.4095278522623,3590.760621612121,286.7089321718393
06,female,calm,normal,kids,"[0.2105802297592163, 0.9171600937843323, 0.8367165327072144, 0.851895809173584, 0.8371192216873169, 0.8532741665840149, 0.8302072286605835, 0.8335679769515991, 0.8276193737983704, 0.8362534642219543, 0.8413223624229431, 0.8425504565238953, 0.8370994925498962, 0.8357299566268921, 0.8366841673851013, 0.8384002447128296, 0.8361344933509827, 0.8383543491363525, 0.8383116722106934, 0.8405196070671082]",2825.1435604416984,2199.46908195248,3342.6810236751653,412.83827455956924
06,female,calm,normal,kids,"[0.17686323821544647, 0.9065420031547546, 0.822370707988739, 0.8349043726921082, 0.8249014019966125, 0.8393459916114807, 0.8142947554588318, 0.8171440362930298, 0.8137854337692261, 0.8252923488616943, 0.829973042011261, 0.8274610042572021, 0.8213105797767639, 0.8221242427825928, 0.8263831734657288, 0.8229808807373047, 0.8222281336784363, 0.825130045413971, 0.8249185681343079, 0.8239561319351196]",2727.97492058497,2394.0429866157283,3034.907719953997,521.1378160442783
06,female,calm,strong,dogs,"[0.1854732781648636, 0.9328784942626953, 0.8521875739097595, 0.8735941648483276, 0.8666645884513855, 0.8717624545097351, 0.8498443961143494, 0.8555044531822205, 0.8514202833175659, 0.8597651124000549, 0.8631253838539124, 0.8602066040039062, 0.8581148386001587, 0.8607903122901917, 0.856315553188324, 0.8603389859199524, 0.8587120175361633, 0.8606961369514465, 0.8588969707489014, 0.8570323586463928]",3575.99941097103,2485.1035003137263,3823.2681734515354,463.9897199184047
06,female,calm,strong,dogs,"[0.18294517695903778, 0.9295610189437866, 0.8540904521942139, 0.8738346695899963, 0.8607529401779175, 0.8700001239776611, 0.8486707806587219, 0.8565801978111267, 0.8494985103607178, 0.8583734035491943, 0.861797571182251, 0.8580924868583679, 0.8578429222106934, 0.8555966019630432, 0.855335533618927, 0.8592798113822937, 0.858253002166748, 0.8578005433082581, 0.8567648530006409, 0.8560418486595154]",3097.9507744216894,2181.6925579747244,3689.44124415598,388.51160606577065
06,female,calm,strong,dogs,"[0.18101441860198975, 0.9135516881942749, 0.84551602602005, 0.8560890555381775, 0.8379858732223511, 0.8547629117965698, 0.8319334983825684, 0.8378943800926208, 0.829231858253479, 0.8384923338890076, 0.8441741466522217, 0.8419407606124878, 0.8390175104141235, 0.8375166654586792, 0.8390478491783142, 0.839221179485321, 0.8390556573867798, 0.8398775458335876, 0.8391054272651672, 0.8405728340148926]",3302.955752352219,2565.0168298714084,3421.4883896991587,476.55419793621803
06,female,calm,strong,dogs,"[0.19069167971611023, 0.9117746353149414, 0.8434133529663086, 0.85186767578125, 0.8367703557014465, 0.8509361147880554, 0.8309192061424255, 0.8383256196975708, 0.8303834199905396, 0.837264358997345, 0.8391979932785034, 0.8414183855056763, 0.839834988117218, 0.8365318179130554, 0.8343421220779419, 0.8382554054260254, 0.8388844728469849, 0.8377012610435486, 0.8364413976669312, 0.8371004462242126]",2951.8778540646076,2494.9509276303693,3298.4498252747926,508.9985404325971
06,female,happy,normal,kids,"[0.18629853427410126, 0.8856987357139587, 0.7690920233726501, 0.7957497835159302, 0.8129760026931763, 0.8007969856262207, 0.778469443321228, 0.7882761359214783, 0.788083553314209, 0.7911984324455261, 0.7996628284454346, 0.7976350784301758, 0.7884880304336548, 0.7939211130142212, 0.7978237271308899, 0.7954686880111694, 0.7946398258209229, 0.7985997200012207, 0.7915300130844116, 0.7941096425056458]",2407.829896415705,1550.5841007223564,2929.0395865700766,1059.798048988593
06,female,happy,normal,kids,"[0.18482135236263275, 0.8734525442123413, 0.75472491979599, 0.7875850796699524, 0.8051947355270386, 0.7977168560028076, 0.7752564549446106, 0.7872915267944336, 0.7860799431800842, 0.7834241986274719, 0.7964249849319458, 0.8011384606361389, 0.7845858335494995, 0.7914431095123291, 0.7974740862846375, 0.78898024559021, 0.7918855547904968, 0.7956523895263672, 0.7888047099113464, 0.7922341227531433]",2525.027916507129,1463.5548800490583,2882.21834272438,944.8882178775295
06,female,happy,normal,kids,"[0.17283892631530762, 0.875547468662262, 0.7831273078918457, 0.8074721097946167, 0.8123717904090881, 0.8091083765029907, 0.7920278906822205, 0.8022154569625854, 0.7970254421234131, 0.7986302971839905, 0.8092496395111084, 0.8071826100349426, 0.7988072633743286, 0.8045688271522522, 0.8074671030044556, 0.8023696541786194, 0.8015496730804443, 0.8068195581436157, 0.8018630146980286, 0.8029428720474243]",2915.4504088416847,2284.4699246953965,2823.5682728188845,785.0239252662954
06,female,happy,normal,kids,"[0.13431645929813385, 0.860304057598114, 0.774350643157959, 0.7912130951881409, 0.8053606152534485, 0.7976537346839905, 0.7788596749305725, 0.7896789312362671, 0.7862648963928223, 0.7851292490959167, 0.7970508337020874, 0.798416018486023, 0.7878791093826294, 0.7917783856391907, 0.7958453893661499, 0.7923080325126648, 0.7898751497268677, 0.7947945594787598, 0.7914342284202576, 0.7921723127365112]",3005.701259969396,2543.4334700738355,2864.152088706567,922.7534128327285
06,female,happy,strong,dogs,"[0.2167121171951294, 0.874454140663147, 0.7599959373474121, 0.7983831763267517, 0.8148471117019653, 0.8232476711273193, 0.7941049933433533, 0.7996746897697449, 0.8038300275802612, 0.8096842169761658, 0.809653103351593, 0.8367342352867126, 0.8218634128570557, 0.830959677696228, 0.8469789624214172, 0.8307145237922668, 0.8233568072319031, 0.8201572299003601, 0.8098087310791016, 0.8224197030067444]",4006.6522851145614,1812.8312924367665,3917.1742919816693,986.6444776877013
06,female,happy,strong,dogs,"[0.20937898755073547, 0.8548115491867065, 0.751398503780365, 0.7888376712799072, 0.7983965277671814, 0.8061286807060242, 0.7824485898017883, 0.7940497398376465, 0.7932828068733215, 0.7935006022453308, 0.7945062518119812, 0.810912549495697, 0.7974200248718262, 0.8059453964233398, 0.8239602446556091, 0.8204469084739685, 0.8211557269096375, 0.8191918134689331, 0.7985537052154541, 0.8048988580703735]",3980.542265031029,1874.9876989174395,3748.4348130555795,966.9058422317498
06,female,happy,strong,dogs,"[0.21807608008384705, 0.8571042418479919, 0.7550074458122253, 0.7951287031173706, 0.8040303587913513, 0.8110041618347168, 0.7825250029563904, 0.7993910908699036, 0.7968587279319763, 0.7977568507194519, 0.8057840466499329, 0.8152377009391785, 0.8015060424804688, 0.8152998089790344, 0.8273601531982422, 0.8299902677536011, 0.8283628225326538, 0.8247165679931641, 0.8066741824150085, 0.8113697171211243]",4118.606345136933,2395.762496965375,3582.68616938917,895.5722421910026
06,female,happy,strong,dogs,"[0.20418459177017212, 0.8645062446594238, 0.754836916923523, 0.7876002788543701, 0.8032877445220947, 0.8060346245765686, 0.7763091325759888, 0.7893815040588379, 0.793846845626831, 0.7931094765663147, 0.8027756810188293, 0.809817373752594, 0.7967169880867004, 0.8076549768447876, 0.8215336799621582, 0.8234219551086426, 0.8228674530982971, 0.8190925717353821, 0.8009268641471863, 0.8063178062438965]",3698.309970037533,2599.2930839701253,3310.421019070477,884.1550254857727
06,female,sad,normal,kids,"[0.1670963019132614, 0.8966774940490723, 0.8282225131988525, 0.8475165367126465, 0.8328957557678223, 0.8437908291816711, 0.8245397210121155, 0.831069827079773, 0.8246960639953613, 0.8300145268440247, 0.8326600193977356, 0.8319849967956543, 0.8327193856239319, 0.8298576474189758, 0.8309575915336609, 0.8315114378929138, 0.8293720483779907, 0.8319097757339478, 0.8306974768638611, 0.8291929960250854]",2096.6618913126567,1344.150262024031,3103.8815012262785,385.1688443816354
06,female,sad,normal,kids,"[0.18120220303535461, 0.8985115885734558, 0.8175570368766785, 0.8419450521469116, 0.8329704999923706, 0.838930606842041, 0.8169976472854614, 0.825290858745575, 0.8200032711029053, 0.8252130746841431, 0.83033287525177, 0.8273246884346008, 0.8259840607643127, 0.8241434693336487, 0.8270966410636902, 0.8290609121322632, 0.8248605728149414, 0.8269000053405762, 0.824736475944519, 0.8252601027488708]",1726.4906778945547,392.015974974451,2947.098690598706,411.1660477461479
